Battery_ID,Cycle_Index,Operation_Type,Ambient_Temperature,Discharge_Cycle_Index,Capacity_Ahr
B0046,146,charge,4,,
B0046,147,discharge,4,59.0,1.1645336676778397
B0046,148,charge,4,,
B0046,149,discharge,4,60.0,1.1535559567518647
B0046,150,impedance,24,,
B0046,151,charge,4,,
B0046,152,impedance,24,,
B0046,153,discharge,4,61.0,1.1601987101282065
B0046,154,impedance,24,,
B0046,155,charge,4,,
B0046,156,impedance,24,,
B0046,157,discharge,4,62.0,1.1711716308206082
B0046,158,charge,4,,
B0046,159,discharge,4,63.0,1.1563410270783216
B0046,160,charge,4,,
B0046,161,discharge,4,64.0,1.141082456193516
B0046,162,charge,4,,
B0046,163,discharge,4,65.0,1.1352383596118123
B0046,164,charge,4,,
B0046,165,discharge,4,66.0,0.0
B0046,166,impedance,24,,
B0046,167,charge,4,,
B0046,168,impedance,24,,
B0046,169,discharge,4,67.0,1.2530847858282803
B0046,170,impedance,24,,
B0046,171,charge,4,,
B0046,172,impedance,24,,
B0046,173,discharge,4,68.0,1.2050453590356518
B0046,174,charge,4,,
B0046,175,discharge,4,69.0,1.19119860196273
B0046,176,charge,4,,
B0046,177,discharge,4,70.0,1.17463817374538
B0046,178,charge,4,,
B0046,179,discharge,4,71.0,1.1555432048235512
B0046,180,charge,4,,
B0046,181,discharge,4,72.0,1.1538041170229467
B0046,182,impedance,24,,
B0046,183,charge,4,,
B0046,184,impedance,24,,
B0047,1,discharge,4,1.0,1.6743047446975208
B0047,2,impedance,24,,
B0047,3,charge,4,,
B0047,4,impedance,24,,
B0047,5,discharge,4,2.0,1.5243662105099023
B0047,6,charge,4,,
B0047,7,discharge,4,3.0,1.5080762969973425
B0047,8,charge,4,,
B0047,9,discharge,4,4.0,1.4835577960067696
B0047,10,charge,4,,
B0047,11,discharge,4,5.0,1.4671391666146525
B0047,12,charge,4,,
B0047,13,discharge,4,6.0,1.448858156982267
B0047,14,impedance,24,,
B0047,15,charge,4,,
B0047,16,impedance,24,,
B0047,17,discharge,4,7.0,1.4458534180949325
B0047,18,impedance,24,,
B0047,19,charge,4,,
B0047,20,impedance,24,,
B0047,21,discharge,4,8.0,1.431118266178283
B0047,22,charge,4,,
B0047,23,discharge,4,9.0,1.4192745516578533
B0047,24,charge,4,,
B0047,25,discharge,4,10.0,1.3999974221808271
B0047,26,charge,4,,
B0047,27,discharge,4,11.0,1.3885156686114437
B0047,28,charge,4,,
B0047,29,discharge,4,12.0,1.3652234669528964
B0047,30,impedance,24,,
B0047,31,charge,4,,
B0047,32,impedance,24,,
B0047,33,discharge,4,13.0,1.4060442272970963
B0047,34,impedance,24,,
B0047,35,charge,4,,
B0047,36,impedance,24,,
B0047,37,discharge,4,14.0,1.4057541613525781
B0047,38,charge,4,,
B0047,39,discharge,4,15.0,1.3867662881727878
B0047,40,charge,4,,
B0047,41,discharge,4,16.0,1.3705053061420223
B0047,42,charge,4,,
B0047,43,discharge,4,17.0,1.3497431114823601
B0047,44,charge,4,,
B0047,45,discharge,4,18.0,1.3251533367939783
B0047,46,impedance,24,,
B0047,47,charge,4,,
B0047,48,impedance,24,,
B0047,49,discharge,4,19.0,1.3111943869635805
B0047,50,charge,4,,
B0047,51,discharge,4,20.0,0.0
B0047,52,charge,4,,
B0047,53,discharge,4,21.0,1.3394234405932892
B0047,54,charge,4,,
B0047,55,discharge,4,22.0,1.2849157142560723
B0047,56,charge,4,,
B0047,57,discharge,4,23.0,1.281719159327807
B0047,58,impedance,24,,
B0047,59,charge,4,,
B0047,60,impedance,24,,
B0047,61,discharge,4,24.0,1.2600051642942829
B0047,62,charge,4,,
B0047,63,discharge,4,25.0,1.266070385993126
B0047,64,charge,4,,
B0047,65,discharge,4,26.0,1.2413590294280803
B0047,66,charge,4,,
B0047,67,discharge,4,27.0,1.2298873703485311
B0047,68,charge,4,,
B0047,69,discharge,4,28.0,1.228088614506696
B0047,70,impedance,24,,
B0047,71,charge,4,,
B0047,72,impedance,24,,
B0047,73,discharge,4,29.0,1.2139857189070042
B0047,74,charge,4,,
B0047,75,discharge,4,30.0,1.2173435064564189
B0047,76,charge,4,,
B0047,77,discharge,4,31.0,1.2073445944515917
B0047,78,charge,4,,
B0047,79,discharge,4,32.0,1.18804049227045
B0047,80,charge,4,,
B0047,81,discharge,4,33.0,1.186304749886542
B0047,82,impedance,24,,
B0047,83,charge,4,,
B0047,84,impedance,24,,
B0047,85,discharge,4,34.0,1.2613935471028506
B0047,86,impedance,24,,
B0047,87,charge,4,,
B0047,88,impedance,24,,
B0047,89,discharge,4,35.0,1.2648246158850653
B0047,90,charge,4,,
B0047,91,discharge,4,36.0,1.2466494548982199
B0047,92,charge,4,,
B0047,93,discharge,4,37.0,1.2333924152795082
B0047,94,charge,4,,
B0047,95,discharge,4,38.0,1.2129250072037692
B0047,96,charge,4,,
B0047,97,discharge,4,39.0,1.1999106597943647
B0047,98,impedance,24,,
B0047,99,charge,4,,
B0047,100,impedance,24,,
B0047,101,discharge,4,40.0,1.1902559038393383
B0047,102,charge,4,,
B0047,103,discharge,4,41.0,1.1892563795455853
B0047,104,charge,4,,
B0047,105,discharge,4,42.0,1.167069685125939
B0047,106,charge,4,,
B0047,107,discharge,4,43.0,1.1615348403090369
B0047,108,charge,4,,
B0047,109,discharge,4,44.0,1.1555563844349988
B0047,110,impedance,24,,
B0047,111,charge,4,,
B0047,112,impedance,24,,
B0047,113,discharge,4,45.0,1.1488524666097713
B0047,114,charge,4,,
B0047,115,discharge,4,46.0,1.143572986788779
B0047,116,charge,4,,
B0047,117,discharge,4,47.0,1.1418015379428537
B0047,118,charge,4,,
B0047,119,discharge,4,48.0,1.136058647502255
B0047,120,charge,4,,
B0047,121,discharge,4,49.0,1.1236364680969286
B0047,122,impedance,24,,
B0047,123,charge,4,,
B0047,124,impedance,24,,
B0047,125,discharge,4,50.0,1.1320498900328944
B0047,126,charge,4,,
B0047,127,discharge,4,51.0,1.1170101762158153
B0047,128,charge,4,,
B0047,129,discharge,4,52.0,1.120043039721982
B0047,130,charge,4,,
B0047,131,discharge,4,53.0,1.1059773445917063
B0047,132,charge,4,,
B0047,133,discharge,4,54.0,0.0
B0047,134,impedance,24,,
B0047,135,charge,4,,
B0047,136,impedance,24,,
B0047,137,discharge,4,55.0,1.1907902374762016
B0047,138,impedance,24,,
B0047,139,charge,4,,
B0047,140,impedance,24,,
B0047,141,discharge,4,56.0,1.2012387088454022
B0047,142,charge,4,,
B0047,143,discharge,4,57.0,1.1906909549024802
B0047,144,charge,4,,
B0047,145,discharge,4,58.0,1.1764375730308343
B0047,146,charge,4,,
B0047,147,discharge,4,59.0,1.1628110372792353
B0047,148,charge,4,,
B0047,149,discharge,4,60.0,1.1516152840582585
B0047,150,impedance,24,,
B0047,151,charge,4,,
B0047,152,impedance,24,,
B0047,153,discharge,4,61.0,1.1583673498348623
B0047,154,impedance,24,,
B0047,155,charge,4,,
B0047,156,impedance,24,,
B0047,157,discharge,4,62.0,1.1692285288386206
B0047,158,charge,4,,
B0047,159,discharge,4,63.0,1.1588148476218465
B0047,160,charge,4,,
B0047,161,discharge,4,64.0,1.1439588147705457
B0047,162,charge,4,,
B0047,163,discharge,4,65.0,1.1383941068159398
B0047,164,charge,4,,
B0047,165,discharge,4,66.0,0.0
B0047,166,impedance,24,,
B0047,167,charge,4,,
B0047,168,impedance,24,,
B0047,169,discharge,4,67.0,1.2213102850395667
B0047,170,impedance,24,,
B0047,171,charge,4,,
B0047,172,impedance,24,,
B0047,173,discharge,4,68.0,1.2031062978889062
B0047,174,charge,4,,
B0047,175,discharge,4,69.0,1.1897147112197684
B0047,176,charge,4,,
B0047,177,discharge,4,70.0,1.177422568842014
B0047,178,charge,4,,
B0047,179,discharge,4,71.0,1.158443027293818
B0047,180,charge,4,,
B0047,181,discharge,4,72.0,1.1567087516841796
B0047,182,impedance,24,,
B0047,183,charge,4,,
B0047,184,impedance,24,,
B0048,1,discharge,4,1.0,1.6579955793677608
B0048,2,impedance,24,,
B0048,3,charge,4,,
B0048,4,impedance,24,,
B0048,5,discharge,4,2.0,1.5076933476098775
B0048,6,charge,4,,
B0048,7,discharge,4,3.0,1.4989223343608031
B0048,8,charge,4,,
B0048,9,discharge,4,4.0,1.4782919502497789
B0048,10,charge,4,,
B0048,11,discharge,4,5.0,1.461856891390611
B0048,12,charge,4,,
B0048,13,discharge,4,6.0,1.4509592706473475
B0048,14,impedance,24,,
B0048,15,charge,4,,
B0048,16,impedance,24,,
B0048,17,discharge,4,7.0,1.451746997147108
B0048,18,impedance,24,,
B0048,19,charge,4,,
B0048,20,impedance,24,,
B0048,21,discharge,4,8.0,1.444392866287476
B0048,22,charge,4,,
B0048,23,discharge,4,9.0,1.432738323965376
B0048,24,charge,4,,
B0048,25,discharge,4,10.0,1.417241201438662
B0048,26,charge,4,,
B0048,27,discharge,4,11.0,1.4057559944573452
B0048,28,charge,4,,
B0048,29,discharge,4,12.0,1.3902706269897063
B0048,30,impedance,24,,
B0048,31,charge,4,,
B0048,32,impedance,24,,
B0048,33,discharge,4,13.0,1.4196659307880326
B0048,34,impedance,24,,
B0048,35,charge,4,,
B0048,36,impedance,24,,
B0048,37,discharge,4,14.0,1.4190563985232272
B0048,38,charge,4,,
B0048,39,discharge,4,15.0,1.404272356704056
B0048,40,charge,4,,
B0048,41,discharge,4,16.0,1.3916140490958342
B0048,42,charge,4,,
B0048,43,discharge,4,17.0,1.3749618350294734
B0048,44,charge,4,,
B0048,45,discharge,4,18.0,1.3545155713071164
B0048,46,impedance,24,,
B0048,47,charge,4,,
B0048,48,impedance,24,,
B0048,49,discharge,4,19.0,1.3440223073315984
B0048,50,charge,4,,
B0048,51,discharge,4,20.0,0.0
B0048,52,charge,4,,
B0048,53,discharge,4,21.0,1.372384475860572
B0048,54,charge,4,,
B0048,55,discharge,4,22.0,1.3184105752674413
B0048,56,charge,4,,
B0048,57,discharge,4,23.0,1.3112727599578604
B0048,58,impedance,24,,
B0048,59,charge,4,,
B0048,60,impedance,24,,
B0048,61,discharge,4,24.0,1.2970172419001187
B0048,62,charge,4,,
B0048,63,discharge,4,25.0,1.2995219526631718
B0048,64,charge,4,,
B0048,65,discharge,4,26.0,1.2826154066729571
B0048,66,charge,4,,
B0048,67,discharge,4,27.0,1.2752890152407
B0048,68,charge,4,,
B0048,69,discharge,4,28.0,1.2735572473264072
B0048,70,impedance,24,,
B0048,71,charge,4,,
B0048,72,impedance,24,,
B0048,73,discharge,4,29.0,1.2594114333938535
B0048,74,charge,4,,
B0048,75,discharge,4,30.0,1.2631632585495876
B0048,76,charge,4,,
B0048,77,discharge,4,31.0,1.2491717310136363
B0048,78,charge,4,,
B0048,79,discharge,4,32.0,1.233984347835307
B0048,80,charge,4,,
B0048,81,discharge,4,33.0,1.240031992028868
B0048,82,impedance,24,,
B0048,83,charge,4,,
B0048,84,impedance,24,,
B0048,85,discharge,4,34.0,1.30370857198071
B0048,86,impedance,24,,
B0048,87,charge,4,,
B0048,88,impedance,24,,
B0048,89,discharge,4,35.0,1.315055963470538
B0048,90,charge,4,,
B0048,91,discharge,4,36.0,1.2888738300982074
B0048,92,charge,4,,
B0048,93,discharge,4,37.0,1.2877137595885193
B0048,94,charge,4,,
B0048,95,discharge,4,38.0,1.2673379985315463
B0048,96,charge,4,,
B0048,97,discharge,4,39.0,1.250594345697306
B0048,98,impedance,24,,
B0048,99,charge,4,,
B0048,100,impedance,24,,
B0048,101,discharge,4,40.0,1.2487131179395878
B0048,102,charge,4,,
B0048,103,discharge,4,41.0,1.248002326082933
B0048,104,charge,4,,
B0048,105,discharge,4,42.0,1.2300895244599586
B0048,106,charge,4,,
B0048,107,discharge,4,43.0,1.2244197121500935
B0048,108,charge,4,,
B0048,109,discharge,4,44.0,1.2186682845116386
B0048,110,impedance,24,,
B0048,111,charge,4,,
B0048,112,impedance,24,,
B0048,113,discharge,4,45.0,1.2037865236033616
B0048,114,charge,4,,
B0048,115,discharge,4,46.0,1.1947642300832226
B0048,116,charge,4,,
B0048,117,discharge,4,47.0,1.2052091893871497
B0048,118,charge,4,,
B0048,119,discharge,4,48.0,1.1955746593628465
B0048,120,charge,4,,
B0048,121,discharge,4,49.0,1.1888497102149884
B0048,122,impedance,24,,
B0048,123,charge,4,,
B0048,124,impedance,24,,
B0048,125,discharge,4,50.0,1.1915605250807406
B0048,126,charge,4,,
B0048,127,discharge,4,51.0,1.1726587153109655
B0048,128,charge,4,,
B0048,129,discharge,4,52.0,1.1841133872494156
B0048,130,charge,4,,
B0048,131,discharge,4,53.0,1.1576825122317769
B0048,132,charge,4,,
B0048,133,discharge,4,54.0,0.0
B0048,134,impedance,24,,
B0048,135,charge,4,,
B0048,136,impedance,24,,
B0048,137,discharge,4,55.0,1.259355851168598
B0048,138,impedance,24,,
B0048,139,charge,4,,
B0048,140,impedance,24,,
B0048,141,discharge,4,56.0,1.265883375278026
B0048,142,charge,4,,
B0048,143,discharge,4,57.0,1.2472598673184119
B0048,144,charge,4,,
B0048,145,discharge,4,58.0,1.232808747256218
B0048,146,charge,4,,
B0048,147,discharge,4,59.0,1.2319592783041904
B0048,148,charge,4,,
B0048,149,discharge,4,60.0,1.220785786262778
B0048,150,impedance,24,,
B0048,151,charge,4,,
B0048,152,impedance,24,,
B0048,153,discharge,4,61.0,1.2275441303266783
B0048,154,impedance,24,,
B0048,155,charge,4,,
B0048,156,impedance,24,,
B0048,157,discharge,4,62.0,1.2386788414290355
B0048,158,charge,4,,
B0048,159,discharge,4,63.0,1.2283577755407058
B0048,160,charge,4,,
B0048,161,discharge,4,64.0,1.2095481507570451
B0048,162,charge,4,,
B0048,163,discharge,4,65.0,1.2082142070681048
B0048,164,charge,4,,
B0048,165,discharge,4,66.0,0.0
B0048,166,impedance,24,,
B0048,167,charge,4,,
B0048,168,impedance,24,,
B0048,169,discharge,4,67.0,1.2998734542832147
B0048,170,impedance,24,,
B0048,171,charge,4,,
B0048,172,impedance,24,,
B0048,173,discharge,4,68.0,1.2691220651743778
B0048,174,charge,4,,
B0048,175,discharge,4,69.0,1.2555144634690785
B0048,176,charge,4,,
B0048,177,discharge,4,70.0,1.2519876926897657
B0048,178,charge,4,,
B0048,179,discharge,4,71.0,1.2374982003019996
B0048,180,charge,4,,
B0048,181,discharge,4,72.0,1.2231273969878986
B0048,182,impedance,24,,
B0048,183,charge,4,,
B0048,184,impedance,24,,
B0049,1,discharge,4,1.0,0.8583727215167135
B0049,2,impedance,24,,
B0049,3,charge,4,,
B0049,4,impedance,24,,
B0049,5,discharge,4,2.0,1.4209057149417375
B0049,6,charge,4,,
B0049,7,discharge,4,3.0,1.372852133389263
B0049,8,charge,4,,
B0049,9,discharge,4,4.0,1.3643742487429145
B0049,10,charge,4,,
B0049,11,discharge,4,5.0,2.378643730568756
B0049,12,impedance,24,,
B0049,13,charge,4,,
B0049,14,impedance,24,,
B0049,15,discharge,4,6.0,1.0605357965671216
B0049,16,charge,4,,
B0049,17,discharge,4,7.0,1.0069932376659496
B0049,18,charge,4,,
B0049,19,discharge,4,8.0,0.9298775334359536
B0049,20,charge,4,,
B0049,21,discharge,4,9.0,0.9232377029483808
B0049,22,charge,4,,
B0049,23,discharge,4,10.0,0.9053279121173716
B0049,24,impedance,24,,
B0049,25,charge,4,,
B0049,26,impedance,24,,
B0049,27,discharge,4,11.0,0.8595848360639872
B0049,28,charge,4,,
B0049,29,discharge,4,12.0,0.8369614294820705
B0049,30,charge,4,,
B0049,31,discharge,4,13.0,0.8456824187653132
B0049,32,charge,4,,
B0049,33,discharge,4,14.0,0.8071214007577537
B0049,34,charge,4,,
B0049,35,discharge,4,15.0,0.7820744360746734
B0049,36,impedance,24,,
B0049,37,charge,4,,
B0049,38,impedance,24,,
B0049,39,discharge,4,16.0,0.7953019444133349
B0049,40,charge,4,,
B0049,41,discharge,4,17.0,0.0
B0049,42,charge,4,,
B0049,43,discharge,4,18.0,0.7752051154719997
B0049,44,charge,4,,
B0049,45,discharge,4,19.0,0.7711865903845158
B0049,46,charge,4,,
B0049,47,discharge,4,20.0,0.7585098914517947
B0049,48,impedance,24,,
B0049,49,charge,4,,
B0049,50,impedance,24,,
B0049,51,discharge,4,21.0,0.7349386490499009
B0049,52,charge,4,,
B0049,53,discharge,4,22.0,0.7366758033690756
B0049,54,charge,4,,
B0049,55,discharge,4,23.0,0.7093946599203638
B0049,56,charge,4,,
B0049,57,discharge,4,24.0,0.7186465009220309
B0049,58,charge,4,,
B0049,59,discharge,4,25.0,0.6913885231046639
B0049,60,impedance,24,,
B0049,61,charge,4,,
B0049,62,impedance,24,,
B0050,1,discharge,4,1.0,0.8631448527758341
B0050,2,impedance,24,,
B0050,3,charge,4,,
B0050,4,impedance,24,,
B0050,5,discharge,4,2.0,1.648789607776492
B0050,6,charge,4,,
B0050,7,discharge,4,3.0,1.601636485397804
B0050,8,charge,4,,
B0050,9,discharge,4,4.0,1.5517564797427017
B0050,10,charge,4,,
B0050,11,discharge,4,5.0,0.03255841710834194
B0050,12,impedance,24,,
B0050,13,charge,4,,
B0050,14,impedance,24,,
B0050,15,discharge,4,6.0,2.6401491157387014
B0050,16,charge,4,,
B0050,17,discharge,4,7.0,1.359027658891632
B0050,18,charge,4,,
B0050,19,discharge,4,8.0,1.3742172692238257
B0050,20,charge,4,,
B0050,21,discharge,4,9.0,1.3528030430821978
B0050,22,charge,4,,
B0050,23,discharge,4,10.0,1.3607406193458433
B0050,24,impedance,24,,
B0050,25,charge,4,,
B0050,26,impedance,24,,
B0050,27,discharge,4,11.0,0.5268786924650971
B0050,28,charge,4,,
B0050,29,discharge,4,12.0,1.4002714246164416
B0050,30,charge,4,,
B0050,31,discharge,4,13.0,1.4289274755270827
B0050,32,charge,4,,
B0050,33,discharge,4,14.0,0.07658354174014805
B0050,34,charge,4,,
B0050,35,discharge,4,15.0,0.5736933387569048
B0050,36,impedance,24,,
B0050,37,charge,4,,
B0050,38,impedance,24,,
B0050,39,discharge,4,16.0,0.3014742035427856
B0050,40,charge,4,,
B0050,41,discharge,4,17.0,0.0
B0050,42,charge,4,,
B0050,43,discharge,4,18.0,0.17956542632321462
B0050,44,charge,4,,
B0050,45,discharge,4,19.0,1.179168781562907
B0050,46,charge,4,,
B0050,47,discharge,4,20.0,0.0961913170505672
B0050,48,impedance,24,,
B0050,49,charge,4,,
B0050,50,impedance,24,,
B0050,51,discharge,4,21.0,0.27808517709104497
B0050,52,charge,4,,
B0051,1,discharge,4,1.0,0.6434735598158292
B0051,2,impedance,24,,
B0051,3,charge,4,,
B0051,4,impedance,24,,
B0051,5,discharge,4,2.0,1.2931804619982779
B0051,6,charge,4,,
B0051,7,discharge,4,3.0,1.2288940261191657
B0051,8,charge,4,,
B0051,9,discharge,4,4.0,1.2039031789717949
B0051,10,charge,4,,
B0051,11,discharge,4,5.0,2.330873478782131
B0051,12,impedance,24,,
B0051,13,charge,4,,
B0051,14,impedance,24,,
B0051,15,discharge,4,6.0,1.0092808819126011
B0051,16,charge,4,,
B0051,17,discharge,4,7.0,0.9565659895125322
B0051,18,charge,4,,
B0051,19,discharge,4,8.0,0.901956291365404
B0051,20,charge,4,,
B0051,21,discharge,4,9.0,0.8897906666138162
B0051,22,charge,4,,
B0051,23,discharge,4,10.0,0.8830717036634559
B0051,24,impedance,24,,
B0051,25,charge,4,,
B0051,26,impedance,24,,
B0051,27,discharge,4,11.0,0.8431270354481757
B0051,28,charge,4,,
B0051,29,discharge,4,12.0,0.826559103449663
B0051,30,charge,4,,
B0051,31,discharge,4,13.0,0.8352681546837963
B0051,32,charge,4,,
B0051,33,discharge,4,14.0,0.8025719464987874
B0051,34,charge,4,,
B0051,35,discharge,4,15.0,0.7839218784699513
B0051,36,impedance,24,,
B0051,37,charge,4,,
B0051,38,impedance,24,,
B0051,39,discharge,4,16.0,0.7910763493036002
B0051,40,charge,4,,
B0051,41,discharge,4,17.0,0.0
B0051,42,charge,4,,
B0051,43,discharge,4,18.0,0.7654538269480236
B0051,44,charge,4,,
B0051,45,discharge,4,19.0,0.773177347633947
B0051,46,charge,4,,
B0051,47,discharge,4,20.0,0.7605293776416485
B0051,48,impedance,24,,
B0051,49,charge,4,,
B0051,50,impedance,24,,
B0051,51,discharge,4,21.0,0.7376430319247004
B0051,52,charge,4,,
B0051,53,discharge,4,22.0,0.739179500257907
B0051,54,charge,4,,
B0051,55,discharge,4,23.0,0.7014575429842594
B0051,56,charge,4,,
B0051,57,discharge,4,24.0,0.7047349480541781
B0051,58,charge,4,,
B0051,59,discharge,4,25.0,0.677848893570423
B0051,60,impedance,24,,
B0051,61,charge,4,,
B0051,62,impedance,24,,
B0052,1,discharge,4,1.0,0.8606591508342232
B0052,2,impedance,24,,
B0052,3,charge,4,,
B0052,4,impedance,24,,
B0052,5,discharge,4,2.0,1.4183095114360322
B0052,6,charge,4,,
B0052,7,discharge,4,3.0,1.3707123028693164
B0052,8,charge,4,,
B0052,9,discharge,4,4.0,1.3515647352626494
B0052,10,charge,4,,
B0053,1,discharge,4,1.0,1.0691417886194299
B0053,2,impedance,24,,
B0053,3,charge,4,,
B0053,4,impedance,24,,
B0053,5,discharge,4,2.0,1.1540727934432229
B0053,6,charge,4,,
B0053,7,discharge,4,3.0,1.1501525413826983
B0053,8,charge,4,,
B0053,9,discharge,4,4.0,1.1305863853936766
B0053,10,charge,4,,
B0053,11,discharge,4,5.0,1.121790272357562
B0053,12,charge,4,,
B0053,13,discharge,4,6.0,1.1135982401443856
B0053,14,impedance,24,,
B0053,15,charge,4,,
B0053,16,impedance,24,,
B0053,17,discharge,4,7.0,1.0864654057095062
B0053,18,charge,4,,
B0053,19,discharge,4,8.0,1.0647493568993147
B0053,20,charge,4,,
B0053,21,discharge,4,9.0,1.0809288094959644
B0053,22,charge,4,,
B0053,23,discharge,4,10.0,1.0852752041846463
B0053,24,charge,4,,
B0053,25,discharge,4,11.0,1.0504799933740894
B0053,26,impedance,24,,
B0053,27,charge,4,,
B0053,28,impedance,24,,
B0053,29,discharge,4,12.0,1.0853550177054305
B0053,30,charge,4,,
B0053,31,discharge,4,13.0,1.0508395690790722
B0053,32,charge,4,,
B0053,33,discharge,4,14.0,1.060906788333118
B0053,34,charge,4,,
B0053,35,discharge,4,15.0,1.070582461063814
B0053,36,charge,4,,
B0053,37,discharge,4,16.0,1.024036665663697
B0053,38,impedance,24,,
B0053,39,charge,4,,
B0053,40,impedance,24,,
B0053,41,discharge,4,17.0,1.0670957253433857
B0053,42,charge,4,,
B0053,43,discharge,4,18.0,1.0279237850447498
B0053,44,charge,4,,
B0053,45,discharge,4,19.0,1.0325426399701008
B0053,46,charge,4,,
B0053,47,discharge,4,20.0,1.055948784653705
B0053,48,charge,4,,
B0053,49,discharge,4,21.0,1.0445313831308718
B0053,50,impedance,24,,
B0053,51,charge,4,,
B0053,52,impedance,24,,
B0053,53,discharge,4,22.0,1.035313906812183
B0053,54,impedance,24,,
B0053,55,charge,4,,
B0053,56,impedance,24,,
B0053,57,discharge,4,23.0,1.076341053101982
B0053,58,charge,4,,
B0053,59,discharge,4,24.0,1.0352223140423542
B0053,60,charge,4,,
B0053,61,discharge,4,25.0,1.0514287056908256
B0053,62,charge,4,,
B0053,63,discharge,4,26.0,1.060332934638968
B0053,64,charge,4,,
B0053,65,discharge,4,27.0,1.0236966462748538
B0053,66,impedance,24,,
B0053,67,charge,4,,
B0053,68,impedance,24,,
B0053,69,discharge,4,28.0,1.0465884668750887
B0053,70,charge,4,,
B0053,71,discharge,4,29.0,1.0031121684812232
B0053,72,charge,4,,
B0053,73,discharge,4,30.0,1.0461578935615607
B0053,74,charge,4,,
B0053,75,discharge,4,31.0,1.0156263513525605
B0053,76,charge,4,,
B0053,77,discharge,4,32.0,1.0250054893129452
B0053,78,impedance,24,,
B0053,79,charge,4,,
B0053,80,impedance,24,,
B0053,81,discharge,4,33.0,0.9801331625592913
B0053,82,charge,4,,
B0053,83,discharge,4,34.0,1.036777776420363
B0053,84,charge,4,,
B0053,85,discharge,4,35.0,1.026830062058722
B0053,86,charge,4,,
B0053,87,discharge,4,36.0,1.0150379662805102
B0053,88,charge,4,,
B0053,89,discharge,4,37.0,0.9904614739486177
B0053,90,impedance,24,,
B0053,91,charge,4,,
B0053,92,impedance,24,,
B0053,93,discharge,4,38.0,1.0145765174582757
B0053,94,charge,4,,
B0053,95,discharge,4,39.0,0.9811308944080389
B0053,96,charge,4,,
B0053,97,discharge,4,40.0,1.0041687429386437
B0053,98,charge,4,,
B0053,99,discharge,4,41.0,1.007820487960787
B0053,100,charge,4,,
B0053,101,discharge,4,42.0,0.982454133084564
B0053,102,impedance,24,,
B0053,103,charge,4,,
B0053,104,impedance,24,,
B0053,105,discharge,4,43.0,1.1096775355538027
B0053,106,impedance,24,,
B0053,107,charge,4,,
B0053,108,impedance,24,,
B0053,109,discharge,4,44.0,1.1136801589914762
B0053,110,charge,4,,
B0053,111,discharge,4,45.0,1.0385009100572404
B0053,112,charge,4,,
B0053,113,discharge,4,46.0,1.0768815902180078
B0053,114,charge,4,,
B0053,115,discharge,4,47.0,1.0721705505837382
B0053,116,charge,4,,
B0053,117,discharge,4,48.0,1.0124588999851116
B0053,118,impedance,24,,
B0053,119,charge,4,,
B0053,120,impedance,24,,
B0053,121,discharge,4,49.0,1.0279944857549583
B0053,122,charge,4,,
B0053,123,discharge,4,50.0,1.0304147279049998
B0053,124,charge,4,,
B0053,125,discharge,4,51.0,1.0556163273995052
B0053,126,charge,4,,
B0053,127,discharge,4,52.0,1.0011115418162628
B0053,128,charge,4,,
B0053,129,discharge,4,53.0,1.0466839215498662
B0053,130,impedance,24,,
B0053,131,charge,4,,
B0053,132,impedance,24,,
B0053,133,discharge,4,54.0,1.047181656018543
B0053,134,charge,4,,
B0053,135,discharge,4,55.0,1.0102740078425778
B0053,136,charge,4,,
B0053,137,discharge,4,56.0,0.0
B0054,1,discharge,4,1.0,0.7399351039859233
B0054,2,impedance,24,,
B0054,3,charge,4,,
B0054,4,impedance,24,,
B0054,5,discharge,4,2.0,1.1665440238116096
B0054,6,charge,4,,
B0054,7,discharge,4,3.0,1.1052521456138635
B0054,8,charge,4,,
B0054,9,discharge,4,4.0,1.0960302257185877
B0054,10,charge,4,,
B0054,11,discharge,4,5.0,1.0754450685609742
B0054,12,charge,4,,
B0054,13,discharge,4,6.0,1.0655493528023796
B0054,14,impedance,24,,
B0054,15,charge,4,,
B0054,16,impedance,24,,
B0054,17,discharge,4,7.0,1.0568368579972396
B0054,18,charge,4,,
B0054,19,discharge,4,8.0,1.0449064445364842
B0054,20,charge,4,,
B0054,21,discharge,4,9.0,1.0458363976936966
B0054,22,charge,4,,
B0054,23,discharge,4,10.0,1.018187920878015
B0054,24,charge,4,,
B0054,25,discharge,4,11.0,1.0226409233672233
B0054,26,impedance,24,,
B0054,27,charge,4,,
B0054,28,impedance,24,,
B0054,29,discharge,4,12.0,1.03890961861509
B0054,30,charge,4,,
B0054,31,discharge,4,13.0,1.0173250354350074
B0054,32,charge,4,,
B0054,33,discharge,4,14.0,1.033183911994548
B0054,34,charge,4,,
B0054,35,discharge,4,15.0,1.0095232119739597
B0054,36,charge,4,,
B0054,37,discharge,4,16.0,0.9862483259626477
B0054,38,impedance,24,,
B0054,39,charge,4,,
B0054,40,impedance,24,,
B0054,41,discharge,4,17.0,1.0080048320000436
B0054,42,charge,4,,
B0054,43,discharge,4,18.0,1.0153387761254196
B0054,44,charge,4,,
B0054,45,discharge,4,19.0,1.0106786853355956
B0054,46,charge,4,,
B0054,47,discharge,4,20.0,1.010409656585336
B0054,48,charge,4,,
B0054,49,discharge,4,21.0,0.9801433323963482
B0054,50,impedance,24,,
B0054,51,charge,4,,
B0054,52,impedance,24,,
